 0.00000e+00, 3.50000e+00, 1.00000e+00
 5.05051e-02, 3.75253e+00, 1.00000e+00
 1.01010e-01, 4.00505e+00, 1.00000e+00
 1.51515e-01, 4.25758e+00, 1.00000e+00
 2.02020e-01, 4.51010e+00, 1.00000e+00
 2.52525e-01, 4.76263e+00, 1.00000e+00
 3.03030e-01, 5.01515e+00, 1.00000e+00
 3.53535e-01, 5.26768e+00, 1.00000e+00
 4.04040e-01, 5.52020e+00, 1.00000e+00
 4.54545e-01, 5.77273e+00, 1.00000e+00
 5.05051e-01, 6.02525e+00, 1.00000e+00
 5.55556e-01, 6.27778e+00, 1.00000e+00
 6.06061e-01, 6.53030e+00, 1.00000e+00
 6.56566e-01, 6.78283e+00, 1.00000e+00
 7.07071e-01, 7.03535e+00, 1.00000e+00
 7.57576e-01, 7.28788e+00, 1.00000e+00
 8.08081e-01, 7.54040e+00, 1.00000e+00
 8.58586e-01, 7.79293e+00, 1.00000e+00
 9.09091e-01, 8.04545e+00, 1.00000e+00
 9.59596e-01, 8.29798e+00, 1.00000e+00
 1.01010e+00, 8.55051e+00, 1.00000e+00
 1.06061e+00, 8.80303e+00, 1.00000e+00
 1.11111e+00, 9.05556e+00, 1.00000e+00
 1.16162e+00, 9.30808e+00, 1.00000e+00
 1.21212e+00, 9.56061e+00, 1.00000e+00
 1.26263e+00, 9.81313e+00, 1.00000e+00
 1.31313e+00, 1.00657e+01, 1.00000e+00
 1.36364e+00, 1.03182e+01, 1.00000e+00
 1.41414e+00, 1.05707e+01, 1.00000e+00
 1.46465e+00, 1.08232e+01, 1.00000e+00
 1.51515e+00, 1.10758e+01, 1.00000e+00
 1.56566e+00, 1.13283e+01, 1.00000e+00
 1.61616e+00, 1.15808e+01, 1.00000e+00
 1.66667e+00, 1.18333e+01, 1.00000e+00
 1.71717e+00, 1.20859e+01, 1.00000e+00
 1.76768e+00, 1.23384e+01, 1.00000e+00
 1.81818e+00, 1.25909e+01, 1.00000e+00
 1.86869e+00, 1.28434e+01, 1.00000e+00
 1.91919e+00, 1.30960e+01, 1.00000e+00
 1.96970e+00, 1.33485e+01, 1.00000e+00
 2.02020e+00, 1.36010e+01, 1.00000e+00
 2.07071e+00, 1.38535e+01, 1.00000e+00
 2.12121e+00, 1.41061e+01, 1.00000e+00
 2.17172e+00, 1.43586e+01, 1.00000e+00
 2.22222e+00, 1.46111e+01, 1.00000e+00
 2.27273e+00, 1.48636e+01, 1.00000e+00
 2.32323e+00, 1.51162e+01, 1.00000e+00
 2.37374e+00, 1.53687e+01, 1.00000e+00
 2.42424e+00, 1.56212e+01, 1.00000e+00
 2.47475e+00, 1.58737e+01, 1.00000e+00
 2.52525e+00, 1.61263e+01, 1.00000e+00
 2.57576e+00, 1.63788e+01, 1.00000e+00
 2.62626e+00, 1.66313e+01, 1.00000e+00
 2.67677e+00, 1.68838e+01, 1.00000e+00
 2.72727e+00, 1.71364e+01, 1.00000e+00
 2.77778e+00, 1.73889e+01, 1.00000e+00
 2.82828e+00, 1.76414e+01, 1.00000e+00
 2.87879e+00, 1.78939e+01, 1.00000e+00
 2.92929e+00, 1.81465e+01, 1.00000e+00
 2.97980e+00, 1.83990e+01, 1.00000e+00
 3.03030e+00, 1.86515e+01, 1.00000e+00
 3.08081e+00, 1.89040e+01, 1.00000e+00
 3.13131e+00, 1.91566e+01, 1.00000e+00
 3.18182e+00, 1.94091e+01, 1.00000e+00
 3.23232e+00, 1.96616e+01, 1.00000e+00
 3.28283e+00, 1.99141e+01, 1.00000e+00
 3.33333e+00, 2.01667e+01, 1.00000e+00
 3.38384e+00, 2.04192e+01, 1.00000e+00
 3.43434e+00, 2.06717e+01, 1.00000e+00
 3.48485e+00, 2.09242e+01, 1.00000e+00
 3.53535e+00, 2.11768e+01, 1.00000e+00
 3.58586e+00, 2.14293e+01, 1.00000e+00
 3.63636e+00, 2.16818e+01, 1.00000e+00
 3.68687e+00, 2.19343e+01, 1.00000e+00
 3.73737e+00, 2.21869e+01, 1.00000e+00
 3.78788e+00, 2.24394e+01, 1.00000e+00
 3.83838e+00, 2.26919e+01, 1.00000e+00
 3.88889e+00, 2.29444e+01, 1.00000e+00
 3.93939e+00, 2.31970e+01, 1.00000e+00
 3.98990e+00, 2.34495e+01, 1.00000e+00
 4.04040e+00, 2.37020e+01, 1.00000e+00
 4.09091e+00, 2.39545e+01, 1.00000e+00
 4.14141e+00, 2.42071e+01, 1.00000e+00
 4.19192e+00, 2.44596e+01, 1.00000e+00
 4.24242e+00, 2.47121e+01, 1.00000e+00
 4.29293e+00, 2.49646e+01, 1.00000e+00
 4.34343e+00, 2.52172e+01, 1.00000e+00
 4.39394e+00, 2.54697e+01, 1.00000e+00
 4.44444e+00, 2.57222e+01, 1.00000e+00
 4.49495e+00, 2.59747e+01, 1.00000e+00
 4.54545e+00, 2.62273e+01, 1.00000e+00
 4.59596e+00, 2.64798e+01, 1.00000e+00
 4.64646e+00, 2.67323e+01, 1.00000e+00
 4.69697e+00, 2.69848e+01, 1.00000e+00
 4.74747e+00, 2.72374e+01, 1.00000e+00
 4.79798e+00, 2.74899e+01, 1.00000e+00
 4.84848e+00, 2.77424e+01, 1.00000e+00
 4.89899e+00, 2.79949e+01, 1.00000e+00
 4.94949e+00, 2.82475e+01, 1.00000e+00
 5.00000e+00, 2.85000e+01, 1.00000e+00
