 0.00000e+00, 4.09779e-01, 8.00000e-02
 1.02041e+00, 2.86526e-01, 8.00000e-02
 2.04082e+00, 1.85893e-01, 8.00000e-02
 3.06122e+00, 3.13310e-01, 8.00000e-02
 4.08163e+00, 3.38896e-01, 8.00000e-02
 5.10204e+00, 2.45456e-01, 8.00000e-02
 6.12245e+00, 3.95175e-01, 8.00000e-02
 7.14286e+00, 4.21599e-01, 8.00000e-02
 8.16327e+00, 5.21264e-01, 8.00000e-02
 9.18367e+00, 4.04018e-01, 8.00000e-02
 1.02041e+01, 4.90528e-01, 8.00000e-02
 1.12245e+01, 4.24291e-01, 8.00000e-02
 1.22449e+01, 4.15992e-01, 8.00000e-02
 1.32653e+01, 2.97568e-01, 8.00000e-02
 1.42857e+01, 3.91823e-01, 8.00000e-02
 1.53061e+01, 4.15736e-01, 8.00000e-02
 1.63265e+01, 4.62603e-01, 8.00000e-02
 1.73469e+01, 5.04261e-01, 8.00000e-02
 1.83673e+01, 4.69365e-01, 8.00000e-02
 1.93878e+01, 4.91865e-01, 8.00000e-02
 2.04082e+01, 5.01054e-01, 8.00000e-02
 2.14286e+01, 5.35309e-01, 8.00000e-02
 2.24490e+01, 4.21551e-01, 8.00000e-02
 2.34694e+01, 5.90882e-01, 8.00000e-02
 2.44898e+01, 4.79847e-01, 8.00000e-02
 2.55102e+01, 4.22208e-01, 8.00000e-02
 2.65306e+01, 5.34233e-01, 8.00000e-02
 2.75510e+01, 6.20008e-01, 8.00000e-02
 2.85714e+01, 6.97230e-01, 8.00000e-02
 2.95918e+01, 5.48563e-01, 8.00000e-02
 3.06122e+01, 6.61491e-01, 8.00000e-02
 3.16327e+01, 6.77083e-01, 8.00000e-02
 3.26531e+01, 4.95013e-01, 8.00000e-02
 3.36735e+01, 6.47562e-01, 8.00000e-02
 3.46939e+01, 5.81496e-01, 8.00000e-02
 3.57143e+01, 8.02289e-01, 8.00000e-02
 3.67347e+01, 6.50934e-01, 8.00000e-02
 3.77551e+01, 5.95157e-01, 8.00000e-02
 3.87755e+01, 7.42368e-01, 8.00000e-02
 3.97959e+01, 7.32095e-01, 8.00000e-02
 4.08163e+01, 7.55461e-01, 8.00000e-02
 4.18367e+01, 7.41256e-01, 8.00000e-02
 4.28571e+01, 7.48641e-01, 8.00000e-02
 4.38776e+01, 7.17360e-01, 8.00000e-02
 4.48980e+01, 8.18259e-01, 8.00000e-02
 4.59184e+01, 8.84931e-01, 8.00000e-02
 4.69388e+01, 8.15472e-01, 8.00000e-02
 4.79592e+01, 7.28969e-01, 8.00000e-02
 4.89796e+01, 8.62983e-01, 8.00000e-02
 5.00000e+01, 8.74583e-01, 8.00000e-02
