 0.00000e+00, 1.08486e-16
 5.02513e-01, 2.36950e-16
 1.00503e+00, 5.13467e-16
 1.50754e+00, 1.10393e-15
 2.01005e+00, 2.35475e-15
 2.51256e+00, 4.98334e-15
 3.01508e+00, 1.04633e-14
 3.51759e+00, 2.17967e-14
 4.02010e+00, 4.50489e-14
 4.52261e+00, 9.23744e-14
 5.02513e+00, 1.87928e-13
 5.52764e+00, 3.79319e-13
 6.03015e+00, 7.59610e-13
 6.53266e+00, 1.50921e-12
 7.03518e+00, 2.97496e-12
 7.53769e+00, 5.81815e-12
 8.04020e+00, 1.12892e-11
 8.54271e+00, 2.17326e-11
 9.04523e+00, 4.15084e-11
 9.54774e+00, 7.86560e-11
 1.00503e+01, 1.47877e-10
 1.05528e+01, 2.75831e-10
 1.10553e+01, 5.10455e-10
 1.15578e+01, 9.37227e-10
 1.20603e+01, 1.70728e-09
 1.25628e+01, 3.08559e-09
 1.30653e+01, 5.53280e-09
 1.35678e+01, 9.84291e-09
 1.40704e+01, 1.73730e-08
 1.45729e+01, 3.04229e-08
 1.50754e+01, 5.28565e-08
 1.55779e+01, 9.11106e-08
 1.60804e+01, 1.55816e-07
 1.65829e+01, 2.64380e-07
 1.70854e+01, 4.45060e-07
 1.75879e+01, 7.43328e-07
 1.80905e+01, 1.23173e-06
 1.85930e+01, 2.02499e-06
 1.90955e+01, 3.30297e-06
 1.95980e+01, 5.34513e-06
 2.01005e+01, 8.58193e-06
 2.06030e+01, 1.36705e-05
 2.11055e+01, 2.16051e-05
 2.16080e+01, 3.38768e-05
 2.21106e+01, 5.27012e-05
 2.26131e+01, 8.13414e-05
 2.31156e+01, 1.24559e-04
 2.36181e+01, 1.89240e-04
 2.41206e+01, 2.85248e-04
 2.46231e+01, 4.26584e-04
 2.51256e+01, 6.32937e-04
 2.56281e+01, 9.31728e-04
 2.61307e+01, 1.36079e-03
 2.66332e+01, 1.97181e-03
 2.71357e+01, 2.83473e-03
 2.76382e+01, 4.04326e-03
 2.81407e+01, 5.72169e-03
 2.86432e+01, 8.03323e-03
 2.91457e+01, 1.11900e-02
 2.96482e+01, 1.54647e-02
 3.01508e+01, 2.12044e-02
 3.06533e+01, 2.88458e-02
 3.11558e+01, 3.89325e-02
 3.16583e+01, 5.21334e-02
 3.21608e+01, 6.92615e-02
 3.26633e+01, 9.12936e-02
 3.31658e+01, 1.19388e-01
 3.36683e+01, 1.54902e-01
 3.41709e+01, 1.99400e-01
 3.46734e+01, 2.54662e-01
 3.51759e+01, 3.22685e-01
 3.56784e+01, 4.05662e-01
 3.61809e+01, 5.05969e-01
 3.66834e+01, 6.26117e-01
 3.71859e+01, 7.68706e-01
 3.76884e+01, 9.36350e-01
 3.81910e+01, 1.13159e+00
 3.86935e+01, 1.35679e+00
 3.91960e+01, 1.61402e+00
 3.96985e+01, 1.90493e+00
 4.02010e+01, 2.23059e+00
 4.07035e+01, 2.59141e+00
 4.12060e+01, 2.98692e+00
 4.17085e+01, 3.41574e+00
 4.22111e+01, 3.87542e+00
 4.27136e+01, 4.36239e+00
 4.32161e+01, 4.87197e+00
 4.37186e+01, 5.39830e+00
 4.42211e+01, 5.93447e+00
 4.47236e+01, 6.47263e+00
 4.52261e+01, 7.00409e+00
 4.57286e+01, 7.51962e+00
 4.62312e+01, 8.00963e+00
 4.67337e+01, 8.46452e+00
 4.72362e+01, 8.87493e+00
 4.77387e+01, 9.23210e+00
 4.82412e+01, 9.52816e+00
 4.87437e+01, 9.75642e+00
 4.92462e+01, 9.91162e+00
 4.97487e+01, 9.99014e+00
 5.02513e+01, 9.99014e+00
 5.07538e+01, 9.91162e+00
 5.12563e+01, 9.75642e+00
 5.17588e+01, 9.52816e+00
 5.22613e+01, 9.23210e+00
 5.27638e+01, 8.87493e+00
 5.32663e+01, 8.46452e+00
 5.37688e+01, 8.00963e+00
 5.42714e+01, 7.51962e+00
 5.47739e+01, 7.00409e+00
 5.52764e+01, 6.47263e+00
 5.57789e+01, 5.93447e+00
 5.62814e+01, 5.39830e+00
 5.67839e+01, 4.87197e+00
 5.72864e+01, 4.36239e+00
 5.77889e+01, 3.87542e+00
 5.82915e+01, 3.41574e+00
 5.87940e+01, 2.98692e+00
 5.92965e+01, 2.59141e+00
 5.97990e+01, 2.23059e+00
 6.03015e+01, 1.90493e+00
 6.08040e+01, 1.61402e+00
 6.13065e+01, 1.35679e+00
 6.18090e+01, 1.13159e+00
 6.23116e+01, 9.36350e-01
 6.28141e+01, 7.68706e-01
 6.33166e+01, 6.26117e-01
 6.38191e+01, 5.05969e-01
 6.43216e+01, 4.05662e-01
 6.48241e+01, 3.22685e-01
 6.53266e+01, 2.54662e-01
 6.58291e+01, 1.99400e-01
 6.63317e+01, 1.54902e-01
 6.68342e+01, 1.19388e-01
 6.73367e+01, 9.12936e-02
 6.78392e+01, 6.92615e-02
 6.83417e+01, 5.21334e-02
 6.88442e+01, 3.89325e-02
 6.93467e+01, 2.88458e-02
 6.98492e+01, 2.12044e-02
 7.03518e+01, 1.54647e-02
 7.08543e+01, 1.11900e-02
 7.13568e+01, 8.03323e-03
 7.18593e+01, 5.72169e-03
 7.23618e+01, 4.04326e-03
 7.28643e+01, 2.83473e-03
