 0.00000e+00, 9.91649e-02, 1.73168e-03
 1.02041e+00, 1.08996e-01, 1.73168e-03
 2.04082e+00, 1.22880e-01, 1.73168e-03
 3.06122e+00, 1.30692e-01, 1.73168e-03
 4.08163e+00, 1.39269e-01, 1.73168e-03
 5.10204e+00, 1.52681e-01, 1.73168e-03
 6.12245e+00, 1.60706e-01, 1.73168e-03
 7.14286e+00, 1.69957e-01, 1.73168e-03
 8.16327e+00, 1.80876e-01, 1.73168e-03
 9.18367e+00, 1.89488e-01, 1.73168e-03
 1.02041e+01, 1.99458e-01, 1.73168e-03
 1.12245e+01, 2.12704e-01, 1.73168e-03
 1.22449e+01, 2.23002e-01, 1.73168e-03
 1.32653e+01, 2.35874e-01, 1.73168e-03
 1.42857e+01, 2.41035e-01, 1.73168e-03
 1.53061e+01, 2.55266e-01, 1.73168e-03
 1.63265e+01, 2.62884e-01, 1.73168e-03
 1.73469e+01, 2.73298e-01, 1.73168e-03
 1.83673e+01, 2.82588e-01, 1.73168e-03
 1.93878e+01, 2.94849e-01, 1.73168e-03
 2.04082e+01, 3.00339e-01, 1.73168e-03
 2.14286e+01, 3.11004e-01, 1.73168e-03
 2.24490e+01, 3.20745e-01, 1.73168e-03
 2.34694e+01, 3.32484e-01, 1.73168e-03
 2.44898e+01, 3.43371e-01, 1.73168e-03
 2.55102e+01, 3.55179e-01, 1.73168e-03
 2.65306e+01, 3.62937e-01, 1.73168e-03
 2.75510e+01, 3.73135e-01, 1.73168e-03
 2.85714e+01, 3.80559e-01, 1.73168e-03
 2.95918e+01, 3.95091e-01, 1.73168e-03
 3.06122e+01, 4.01366e-01, 1.73168e-03
 3.16327e+01, 4.06268e-01, 1.73168e-03
 3.26531e+01, 4.19569e-01, 1.73168e-03
 3.36735e+01, 4.30991e-01, 1.73168e-03
 3.46939e+01, 4.38961e-01, 1.73168e-03
 3.57143e+01, 4.47789e-01, 1.73168e-03
 3.67347e+01, 4.57849e-01, 1.73168e-03
 3.77551e+01, 4.68541e-01, 1.73168e-03
 3.87755e+01, 4.75074e-01, 1.73168e-03
 3.97959e+01, 4.86239e-01, 1.73168e-03
 4.08163e+01, 4.96919e-01, 1.73168e-03
 4.18367e+01, 5.06325e-01, 1.73168e-03
 4.28571e+01, 5.16995e-01, 1.73168e-03
 4.38776e+01, 5.23911e-01, 1.73168e-03
 4.48980e+01, 5.29791e-01, 1.73168e-03
 4.59184e+01, 5.39833e-01, 1.73168e-03
 4.69388e+01, 5.48248e-01, 1.73168e-03
 4.79592e+01, 5.60928e-01, 1.73168e-03
 4.89796e+01, 5.68596e-01, 1.73168e-03
 5.00000e+01, 5.77888e-01, 1.73168e-03
